"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subj_ID","group","value","button_pressed","correct","response","responses","question_order"
"null","<img src=""osf_files/Objects/basket.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","869","2303545","0.0-8.0-0.300","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","870","2305989","0.0-8.0-1.300","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/clock.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","871","2308990","0.0-8.0-0.301","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","872","2310672","0.0-8.0-1.301","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sneakers.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","873","2313674","0.0-8.0-0.302","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","874","2315637","0.0-8.0-1.302","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/redflag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","875","2318638","0.0-8.0-0.303","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","876","2321168","0.0-8.0-1.303","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/necklace.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","877","2324171","0.0-8.0-0.304","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","878","2326435","0.0-8.0-1.304","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/juice.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","879","2329437","0.0-8.0-0.305","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","880","2331725","0.0-8.0-1.305","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/juice.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","881","2334728","0.0-8.0-0.306","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","882","2336503","0.0-8.0-1.306","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/boot.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","883","2339505","0.0-8.0-0.307","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","884","2341892","0.0-8.0-1.307","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/handbag.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","885","2344894","0.0-8.0-0.308","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","886","2347035","0.0-8.0-1.308","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/trafficlight.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","887","2350038","0.0-8.0-0.309","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","888","2352514","0.0-8.0-1.309","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/tie.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","889","2355516","0.0-8.0-0.310","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","890","2357995","0.0-8.0-1.310","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/microphone.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","891","2361284","0.0-8.0-0.311","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","892","2363867","0.0-8.0-1.311","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/necklace.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","893","2366869","0.0-8.0-0.312","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","894","2371056","0.0-8.0-1.312","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/bottle.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","895","2377867","0.0-8.0-0.313","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","896","2380054","0.0-8.0-1.313","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/mug.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","897","2383057","0.0-8.0-0.314","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","898","2385320","0.0-8.0-1.314","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/rockingchair.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","899","2388843","0.0-8.0-0.315","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","900","2394711","0.0-8.0-1.315","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/comb.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","901","2399655","0.0-8.0-0.316","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","902","2401891","0.0-8.0-1.316","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/trafficlight.jpg"" style=""padding:50px;border:20px solid green"" />","null","html-keyboard-response","903","2404892","0.0-8.0-0.317","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","904","2407207","0.0-8.0-1.317","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/doll.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","905","2410210","0.0-8.0-0.318","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","906","2411823","0.0-8.0-1.318","anr94szkyb","0","","","","","",""
"null","<img src=""osf_files/Objects/sunglasses.jpg"" style=""padding:50px;border:20px solid red"" />","null","html-keyboard-response","907","2414825","0.0-8.0-0.319","anr94szkyb","0","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","908","2417413","0.0-8.0-1.319","anr94szkyb","0","","","","","",""
"18379","<p>You will be tested on how well you remember the pairings of objects and scenes. Objects will be presented to you along with a response box. For each object, you will have 30 seconds to type what you remember of the associated scene, in as much detail as possible, so that it can be uniquely identified. Feel free to disregard capitalization and punctuation.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","909","2435793","0.0-9.0","anr94szkyb","0","","","","","",""
"","osf_files/Objects/belt.jpg","","survey-text-timed","910","2460564","0.0-10.0-0.0","anr94szkyb","0","","","","""a person passed out foaming at the mouth wearing a white tank and a belt with pills scattered all over the floor""","",""
"","osf_files/Objects/duct.jpg","","survey-text-timed","911","2481298","0.0-10.0-0.1","anr94szkyb","0","","","","""a person stands on a sidewalk looking down, back to the camera, at two people gagged and bound with grey duct tape""","",""
"","osf_files/Objects/bike.jpg","","survey-text-timed","912","2490279","0.0-10.0-0.2","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/bench.jpg","","survey-text-timed","913","2496781","0.0-10.0-0.3","anr94szkyb","0","","","","""plane crash""","",""
"","osf_files/Objects/suitcase.jpg","","survey-text-timed","914","2506643","0.0-10.0-0.4","anr94szkyb","0","","","","""a couple flees from a gray building that's falling apart""","",""
"","osf_files/Objects/laundrybasket2.jpg","","survey-text-timed","915","2521519","0.0-10.0-0.5","anr94szkyb","0","","","","""a vehicle is on fire, a person in front, and a basket on the ground in front of the vehicle""","",""
"","osf_files/Objects/star2.jpg","","survey-text-timed","916","2538556","0.0-10.0-0.6","anr94szkyb","0","","","","""it is very dark, and two people are contorted and shielding themselves from something unclear""","",""
"","osf_files/Objects/trafficsign.jpg","","survey-text-timed","917","2556098","0.0-10.0-0.7","anr94szkyb","0","","","","""a body hanging from a bridge at a crowded location, cars beneath""","",""
"","osf_files/Objects/ring.jpg","","survey-text-timed","918","2568883","0.0-10.0-0.8","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/wheelbarrow.jpg","","survey-text-timed","919","2589089","0.0-10.0-0.9","anr94szkyb","0","","","","""a line of crippled people on crutches with the front person riding in a wheeled vehicle""","",""
"","osf_files/Objects/bowl.jpg","","survey-text-timed","920","2601297","0.0-10.0-0.10","anr94szkyb","0","","","","""a tiny baby with tubes around them crying in a bowl""","",""
"","osf_files/Objects/framedpicture.jpg","","survey-text-timed","921","2618608","0.0-10.0-0.11","anr94szkyb","0","","","","""a man... on a bed... something... looking at the camera""","",""
"","osf_files/Objects/brick.jpg","","survey-text-timed","922","2637967","0.0-10.0-0.12","anr94szkyb","0","","","","""soldiers stand facing a brick wall hands up while someone points a rifle at them""","",""
"","osf_files/Objects/vase.jpg","","survey-text-timed","923","2639783","0.0-10.0-0.13","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/carton.jpg","","survey-text-timed","924","2652498","0.0-10.0-0.14","anr94szkyb","0","","","","""an adult and a small girl walk past a pile of garbage on side of street""","",""
"","osf_files/Objects/vest.jpg","","survey-text-timed","925","2655847","0.0-10.0-0.15","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/sunglasses.jpg","","survey-text-timed","926","2672630","0.0-10.0-0.16","anr94szkyb","0","","","","""a man with curly hair and blue shirt sits on floor against a wall with needle in hand""","",""
"","osf_files/Objects/doll.jpg","","survey-text-timed","927","2685923","0.0-10.0-0.17","anr94szkyb","0","","","","""two women lie passed out on ground with a doll by their side""","",""
"","osf_files/Objects/shoppingcart.jpg","","survey-text-timed","928","2693628","0.0-10.0-0.18","anr94szkyb","0","","","","""an animal lies lifeless on top of a shopping cart""","",""
"","osf_files/Objects/boot.jpg","","survey-text-timed","929","2704098","0.0-10.0-0.19","anr94szkyb","0","","","","""something about a mess. maybe a flood?""","",""
"","osf_files/Objects/comb.jpg","","survey-text-timed","930","2705152","0.0-10.0-0.20","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/garbagebin.jpg","","survey-text-timed","931","2705972","0.0-10.0-0.21","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/watch.jpg","","survey-text-timed","932","2716384","0.0-10.0-0.22","anr94szkyb","0","","","","""bunch of people grabbing the face and eyes of a guy""","",""
"","osf_files/Objects/newspaper2.jpg","","survey-text-timed","933","2717598","0.0-10.0-0.23","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/socks.jpg","","survey-text-timed","934","2723292","0.0-10.0-0.24","anr94szkyb","0","","","","""firefighter holds a baby in his arms""","",""
"","osf_files/Objects/camcorder.jpg","","survey-text-timed","935","2733563","0.0-10.0-0.25","anr94szkyb","0","","","","""someone videotapes a person who has just had an amputation in a hospital bed""","",""
"","osf_files/Objects/cigarette.jpg","","survey-text-timed","936","2743176","0.0-10.0-0.26","anr94szkyb","0","","","","""a guy in red shirt has a black eye and severely beaten up face""","",""
"","osf_files/Objects/mug.jpg","","survey-text-timed","937","2755252","0.0-10.0-0.27","anr94szkyb","0","","","","""a guy sits with his head in hands at a hospital bed, blue mug on his nightstand""","",""
"","osf_files/Objects/rug.jpg","","survey-text-timed","938","2757165","0.0-10.0-0.28","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/bottle.jpg","","survey-text-timed","939","2760140","0.0-10.0-0.29","anr94szkyb","0","","","","""dirty toilet""","",""
"","osf_files/Objects/garbagebag.jpg","","survey-text-timed","940","2773221","0.0-10.0-0.30","anr94szkyb","0","","","","""a soldier in front of boxes of skulls and bones""","",""
"","osf_files/Objects/tie.jpg","","survey-text-timed","941","2788777","0.0-10.0-0.31","anr94szkyb","0","","","","""workers in shirts and ties flee from an exploding building in the distance""","",""
"","osf_files/Objects/handbag.jpg","","survey-text-timed","942","2797292","0.0-10.0-0.32","anr94szkyb","0","","","","""three people sitting on a bench""","",""
"","osf_files/Objects/basket.jpg","","survey-text-timed","943","2799086","0.0-10.0-0.33","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/woolenhat.jpg","","survey-text-timed","944","2800429","0.0-10.0-0.34","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/microphone.jpg","","survey-text-timed","945","2815570","0.0-10.0-0.35","anr94szkyb","0","","","","""an explosion with a motorcycle (?) crashing into a crowded arena/outdoor theater""","",""
"","osf_files/Objects/rockingchair.jpg","","survey-text-timed","946","2816849","0.0-10.0-0.36","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/sneakers.jpg","","survey-text-timed","947","2828035","0.0-10.0-0.37","anr94szkyb","0","","","","""a bunch of kids gathered around a car, nearest to the camera is wearing sneakers""","",""
"","osf_files/Objects/necklace.jpg","","survey-text-timed","948","2835411","0.0-10.0-0.38","anr94szkyb","0","","","","""a man holds a knife to a woman's neck""","",""
"","osf_files/Objects/dress.jpg","","survey-text-timed","949","2847663","0.0-10.0-0.39","anr94szkyb","0","","","","""a woman lies on ground with her stomach exposed, bloody, yellow dress is on the side""","",""
"","osf_files/Objects/juice.jpg","","survey-text-timed","950","2856542","0.0-10.0-0.40","anr94szkyb","0","","","","""a boy cries while a young girl drinks orange juice in background""","",""
"","osf_files/Objects/redflag.jpg","","survey-text-timed","951","2874930","0.0-10.0-0.41","anr94szkyb","0","","","","""three people screaming/fleeing somewhere, one person is being carried by another, crumpled red flag on ground""","",""
"","osf_files/Objects/clock.jpg","","survey-text-timed","952","2893438","0.0-10.0-0.42","anr94szkyb","0","","","","""a very skinny girl on the bed where we can see her stomach, there's a window and an alarm clock in back""","",""
"","osf_files/Objects/tv.jpg","","survey-text-timed","953","2905075","0.0-10.0-0.43","anr94szkyb","0","","","","""a man holds the hand of an old person lying down on a bed""","",""
"","osf_files/Objects/hanger.jpg","","survey-text-timed","954","2921854","0.0-10.0-0.44","anr94szkyb","0","","","","""two soldiers threaten a woman and child in what seems to be their home, closet is half open""","",""
"","osf_files/Objects/broom.jpg","","survey-text-timed","955","2951856","0.0-10.0-0.45","anr94szkyb","0","","","","""dark, dirty room with an uncomfortable bed and a toilet and cleaning supplies in back""","",""
"","osf_files/Objects/hat.jpg","","survey-text-timed","956","2956876","0.0-10.0-0.46","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/trafficlight.jpg","","survey-text-timed","957","2957951","0.0-10.0-0.47","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/skateboard.jpg","","survey-text-timed","958","2966194","0.0-10.0-0.48","anr94szkyb","0","","","","""kids playing with skateboard...""","",""
"","osf_files/Objects/gardenhose.jpg","","survey-text-timed","959","2971039","0.0-10.0-0.49","anr94szkyb","0","","","","""someone skinning a cow""","",""
"","osf_files/Objects/lighter.jpg","","survey-text-timed","960","2972945","0.0-10.0-0.50","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/leaves.jpg","","survey-text-timed","961","2979556","0.0-10.0-0.51","anr94szkyb","0","","","","""poor starved dog""","",""
"","osf_files/Objects/puzzle.jpg","","survey-text-timed","962","2993290","0.0-10.0-0.52","anr94szkyb","0","","","","""there are puzzle pieces crumpled on the ground in the corner... someone is hurt?""","",""
"","osf_files/Objects/cellphone.jpg","","survey-text-timed","963","2994641","0.0-10.0-0.53","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/whitetowel.jpg","","survey-text-timed","964","3008311","0.0-10.0-0.54","anr94szkyb","0","","","","""somebody cries in front of a body wrapped in all white cloth""","",""
"","osf_files/Objects/ladder.jpg","","survey-text-timed","965","3023450","0.0-10.0-0.55","anr94szkyb","0","","","","""some sort of plane or vehicle crash with a big crowd of people""","",""
"","osf_files/Objects/scarf.jpg","","survey-text-timed","966","3027840","0.0-10.0-0.56","anr94szkyb","0","","","","""""","",""
"","osf_files/Objects/lock.jpg","","survey-text-timed","967","3057842","0.0-10.0-0.57","anr94szkyb","0","","","","""a man in a jail-like area lifts up a bar""","",""
"","osf_files/Objects/socket.jpg","","survey-text-timed","968","3068363","0.0-10.0-0.58","anr94szkyb","0","","","","""two naked men being threatened from the back with their hands up""","",""
"","osf_files/Objects/axe.jpg","","survey-text-timed","969","3070886","0.0-10.0-0.59","anr94szkyb","0","","","","""""","",""
"1916","<p>There are two more questions in order to complete the study. Your responses to these questions will remain anonymous.</p><p>Press the spacebar to continue.</p>","32","html-keyboard-response","970","3072804","0.0-11.0","anr94szkyb","0","","","","","",""
"2494.9999999995343","","","survey-multi-choice","971","3075302","0.0-12.0","anr94szkyb","0","","","","","{""Q0"":""Yes""}","[0]"
"7670","","","survey-multi-choice","972","3082975","0.0-13.0-0.0","anr94szkyb","0","","","","","{""Q0"":""No"",""Q1"":""No"",""Q2"":""No"",""Q3"":""No"",""Q4"":""No""}","[0,1,2,3,4]"
